table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja,北白川校前,,,北白川校前
stops,stop_name,en,Kitashirakawako-mae,,,北白川校前
stops,stop_name,zh-cn,北白川校前,,,北白川校前
stops,stop_name,zh-tw,北白川校前,,,北白川校前
stops,stop_name,ko,기타시라카와코마에,,,北白川校前
stops,stop_name,ja-Hrkt,きたしらかわこうまえ,,,北白川校前
stops,stop_name,ja,北白川琵琶町,,,北白川琵琶町
stops,stop_name,en,Kitashirakawa Biwacho,,,北白川琵琶町
stops,stop_name,zh-cn,北白川琵琶町,,,北白川琵琶町
stops,stop_name,zh-tw,北白川琵琶町,,,北白川琵琶町
stops,stop_name,ko,키타시라카와 비와초,,,北白川琵琶町
stops,stop_name,ja-Hrkt,きたしらかわびわちょう,,,北白川琵琶町
stops,stop_name,ja,北稜高校前,,,北稜高校前
stops,stop_name,en,Hokuryo Koko-mae,,,北稜高校前
stops,stop_name,zh-cn,北稜高中前,,,北稜高校前
stops,stop_name,zh-tw,北稜高中前,,,北稜高校前
stops,stop_name,ko,호쿠료코코마에,,,北稜高校前
stops,stop_name,ja-Hrkt,ほくりょうこうこうまえ,,,北稜高校前
stops,stop_name,ja,十王堂橋,,,十王堂橋
stops,stop_name,en,Juodobashi,,,十王堂橋
stops,stop_name,zh-cn,十王堂桥,,,十王堂橋
stops,stop_name,zh-tw,十王堂橋,,,十王堂橋
stops,stop_name,ko,쥬오도바시,,,十王堂橋
stops,stop_name,ja-Hrkt,じゅうおうどうばし,,,十王堂橋
stops,stop_name,ja,十王橋,,,十王橋
stops,stop_name,en,Juobashi,,,十王橋
stops,stop_name,zh-cn,十王桥,,,十王橋
stops,stop_name,zh-tw,十王橋,,,十王橋
stops,stop_name,ko,쥬오바시,,,十王橋
stops,stop_name,ja-Hrkt,じゅうおうばし,,,十王橋
stops,stop_name,ja,千本丸太町,,,千本丸太町
stops,stop_name,en,Senbon Marutamachi,,,千本丸太町
stops,stop_name,zh-cn,千本丸太町,,,千本丸太町
stops,stop_name,zh-tw,千本丸太町,,,千本丸太町
stops,stop_name,ko,센본마루타마치,,,千本丸太町
stops,stop_name,ja-Hrkt,せんぼんまるたまち,,,千本丸太町
stops,stop_name,ja,千本旧二条,,,千本旧二条
stops,stop_name,en,Senbon Kyunijo,,,千本旧二条
stops,stop_name,zh-cn,千本旧二条,,,千本旧二条
stops,stop_name,zh-tw,千本舊二條,,,千本旧二条
stops,stop_name,ko,센본큐니조,,,千本旧二条
stops,stop_name,ja-Hrkt,せんぼんきゅうにじょう,,,千本旧二条
stops,stop_name,ja,博物館三十三間堂前,,,博物館三十三間堂前
stops,stop_name,en,Hakubutsukan Sanjusangendo-mae (National Museum／Sanjusangendo Temple),,,博物館三十三間堂前
stops,stop_name,zh-cn,博物馆三十三间堂前,,,博物館三十三間堂前
stops,stop_name,zh-tw,博物館三十三間堂前,,,博物館三十三間堂前
stops,stop_name,ko,하쿠부쓰칸산주산겐도마에,,,博物館三十三間堂前
stops,stop_name,ja-Hrkt,はくぶつかんさんじゅうさんげんどうまえ,,,博物館三十三間堂前
stops,stop_name,ja,原地中の町,,,原地中の町
stops,stop_name,en,Harachi Nakanocho,,,原地中の町
stops,stop_name,zh-cn,原地中町,,,原地中の町
stops,stop_name,zh-tw,原地中町,,,原地中の町
stops,stop_name,ko,하라치 나카노쵸,,,原地中の町
stops,stop_name,ja-Hrkt,はらちなかのちょう,,,原地中の町
stops,stop_name,ja,双ヶ丘,,,双ヶ丘
stops,stop_name,en,Narabigaoka,,,双ヶ丘
stops,stop_name,zh-cn,双丘,,,双ヶ丘
stops,stop_name,zh-tw,雙丘,,,双ヶ丘
stops,stop_name,ko,나라비가오카,,,双ヶ丘
stops,stop_name,ja-Hrkt,ならびがおか,,,双ヶ丘
stops,stop_name,ja,叡電元田中,,,叡電元田中
stops,stop_name,en,Eiden Mototanaka,,,叡電元田中
stops,stop_name,zh-cn,睿电元田中,,,叡電元田中
stops,stop_name,zh-tw,叡電元田中,,,叡電元田中
stops,stop_name,ko,에이덴모토타나카,,,叡電元田中
stops,stop_name,ja-Hrkt,えいでんもとたなか,,,叡電元田中
stops,stop_name,ja,叡電貴船口駅前,,,叡電貴船口駅前
stops,stop_name,en,Eiden Kibuneguchi Sta.,,,叡電貴船口駅前
stops,stop_name,zh-cn,睿电贵船口站前,,,叡電貴船口駅前
stops,stop_name,zh-tw,:叡電貴船口站前,,,叡電貴船口駅前
stops,stop_name,ko,에이덴키부네구치역,,,叡電貴船口駅前
stops,stop_name,ja-Hrkt,えいでんきぶねぐちえきまえ,,,叡電貴船口駅前
stops,stop_name,ja,古知谷,,,古知谷
stops,stop_name,en,Kochidani,,,古知谷
stops,stop_name,zh-cn,古知谷,,,古知谷
stops,stop_name,zh-tw,古知谷,,,古知谷
stops,stop_name,ko,코치다니,,,古知谷
stops,stop_name,ja-Hrkt,こちだに,,,古知谷
stops,stop_name,ja,古道橋,,,古道橋
stops,stop_name,en,Furumichibashi,,,古道橋
stops,stop_name,zh-cn,古道桥,,,古道橋
stops,stop_name,zh-tw,古道橋,,,古道橋
stops,stop_name,ko,후루미치바시,,,古道橋
stops,stop_name,ja-Hrkt,ふるみちばし,,,古道橋
stops,stop_name,ja,四条中新道,,,四条中新道
stops,stop_name,en,Shijo Nakashinmichi,,,四条中新道
stops,stop_name,zh-cn,四条中新道,,,四条中新道
stops,stop_name,zh-tw,四條中新道,,,四条中新道
stops,stop_name,ko,시조나카신미치,,,四条中新道
stops,stop_name,ja-Hrkt,しじょうなかしんみち,,,四条中新道
stops,stop_name,ja,四条京阪前,,,四条京阪前
stops,stop_name,en,Shijo Keihan-mae,,,四条京阪前
stops,stop_name,zh-cn,四条京阪前,,,四条京阪前
stops,stop_name,zh-tw,四條京阪前,,,四条京阪前
stops,stop_name,ko,시조케이한마에,,,四条京阪前
stops,stop_name,ja-Hrkt,しじょうけいはんまえ,,,四条京阪前
stops,stop_name,ja,四条大宮,,,四条大宮
stops,stop_name,en,Shijo Omiya,,,四条大宮
stops,stop_name,zh-cn,四条大宫,,,四条大宮
stops,stop_name,zh-tw,四條大宮,,,四条大宮
stops,stop_name,ko,시조오미야,,,四条大宮
stops,stop_name,ja-Hrkt,しじょうおおみや,,,四条大宮
stops,stop_name,ja,四条河原町,,,四条河原町
stops,stop_name,en,Shijo Kawaramachi,,,四条河原町
stops,stop_name,zh-cn,四条河原町,,,四条河原町
stops,stop_name,zh-tw,四條河原町,,,四条河原町
stops,stop_name,ko,시조카와라마치,,,四条河原町
stops,stop_name,ja-Hrkt,しじょうかわらまち,,,四条河原町
stops,stop_name,ja,四条烏丸（地下鉄四条駅）,,,四条烏丸（地下鉄四条駅）
stops,stop_name,en,Shijo Karasuma,,,四条烏丸（地下鉄四条駅）
stops,stop_name,zh-cn,四条乌丸（地铁四条站）,,,四条烏丸（地下鉄四条駅）
stops,stop_name,zh-tw,四條烏丸（捷運四條站）,,,四条烏丸（地下鉄四条駅）
stops,stop_name,ko,시조카라스마（지하철　시조역）,,,四条烏丸（地下鉄四条駅）
stops,stop_name,ja-Hrkt,しじょうからすま(ちかてつ　しじょうえき),,,四条烏丸（地下鉄四条駅）
stops,stop_name,ja,四条高倉,,,四条高倉
stops,stop_name,en,Shijo Takakura,,,四条高倉
stops,stop_name,zh-cn,四条高仓,,,四条高倉
stops,stop_name,zh-tw,四條高倉,,,四条高倉
stops,stop_name,ko,시조타카쿠라,,,四条高倉
stops,stop_name,ja-Hrkt,しじょうたかくら,,,四条高倉
stops,stop_name,ja,国際会館駅前,,,国際会館駅前
stops,stop_name,en,Kokusaikaikan Sta.,,,国際会館駅前
stops,stop_name,zh-cn,国际会馆站前,,,国際会館駅前
stops,stop_name,zh-tw,國際會館站前,,,国際会館駅前
stops,stop_name,ko,고쿠사이카이칸에키마에,,,国際会館駅前
stops,stop_name,ja-Hrkt,こくさいかいかんえきまえ,,,国際会館駅前
stops,stop_name,ja,地球研前,,,地球研前
stops,stop_name,en,Chikyuken-mae (Research Institute for Humanity and Nature),,,地球研前
stops,stop_name,zh-cn,地球研前,,,地球研前
stops,stop_name,zh-tw,地球研前,,,地球研前
stops,stop_name,ko,치큐켄마에,,,地球研前
stops,stop_name,ja-Hrkt,ちきゅうけんまえ,,,地球研前
stops,stop_name,ja,地蔵谷,,,地蔵谷
stops,stop_name,en,Jizodani,,,地蔵谷
stops,stop_name,zh-cn,地藏谷,,,地蔵谷
stops,stop_name,zh-tw,地藏谷,,,地蔵谷
stops,stop_name,ko,지조우다니,,,地蔵谷
stops,stop_name,ja-Hrkt,じぞうだに,,,地蔵谷
stops,stop_name,ja,堀川丸太町,,,堀川丸太町
stops,stop_name,en,Horikawa Marutamachi,,,堀川丸太町
stops,stop_name,zh-cn,堀川丸太町,,,堀川丸太町
stops,stop_name,zh-tw,堀川丸太町,,,堀川丸太町
stops,stop_name,ko,호리카와마루타마치,,,堀川丸太町
stops,stop_name,ja-Hrkt,ほりかわまるたまち,,,堀川丸太町
stops,stop_name,ja,堀川御池,,,堀川御池
stops,stop_name,en,Horikawa Oike (Nijo-jo Castle),,,堀川御池
stops,stop_name,zh-cn,堀川御池,,,堀川御池
stops,stop_name,zh-tw,堀川禦池,,,堀川御池
stops,stop_name,ko,호리카와오이케,,,堀川御池
stops,stop_name,ja-Hrkt,ほりかわおいけ,,,堀川御池
stops,stop_name,ja,堂ノ町,,,堂ノ町
stops,stop_name,en,Donocho,,,堂ノ町
stops,stop_name,zh-cn,堂町,,,堂ノ町
stops,stop_name,zh-tw,堂町,,,堂ノ町
stops,stop_name,ko,도노초,,,堂ノ町
stops,stop_name,ja-Hrkt,どうのちょう,,,堂ノ町
stops,stop_name,ja,堺町御池,,,堺町御池
stops,stop_name,en,Sakaimachi Oike,,,堺町御池
stops,stop_name,zh-cn,堺町御池,,,堺町御池
stops,stop_name,zh-tw,堺町禦池,,,堺町御池
stops,stop_name,ko,사카이마치오이케,,,堺町御池
stops,stop_name,ja-Hrkt,さかいまちおいけ,,,堺町御池
stops,stop_name,ja,壬生寺道,,,壬生寺道
stops,stop_name,en,Mibudera-michi (Mibudera Temple),,,壬生寺道
stops,stop_name,zh-cn,壬生寺道,,,壬生寺道
stops,stop_name,zh-tw,壬生寺道,,,壬生寺道
stops,stop_name,ko,미부데라미치,,,壬生寺道
stops,stop_name,ja-Hrkt,みぶでらみち,,,壬生寺道
stops,stop_name,ja,夢見ヶ丘,,,夢見ヶ丘
stops,stop_name,en,Yumemigaoka,,,夢見ヶ丘
stops,stop_name,zh-cn,梦见丘,,,夢見ヶ丘
stops,stop_name,zh-tw,夢見丘,,,夢見ヶ丘
stops,stop_name,ko,유메미가오카,,,夢見ヶ丘
stops,stop_name,ja-Hrkt,ゆめみがおか,,,夢見ヶ丘
stops,stop_name,ja,大原,,,大原
stops,stop_name,en,Ohara,,,大原
stops,stop_name,zh-cn,大原,,,大原
stops,stop_name,zh-tw,大原,,,大原
stops,stop_name,ko,오하라,,,大原
stops,stop_name,ja-Hrkt,おおはら,,,大原
stops,stop_name,ja,大原学校前,,,大原学校前
stops,stop_name,en,Ohara Gakko-mae,,,大原学校前
stops,stop_name,zh-cn,大原学校前,,,大原学校前
stops,stop_name,zh-tw,大原學校前,,,大原学校前
stops,stop_name,ko,오하라 각코마에,,,大原学校前
stops,stop_name,ja-Hrkt,おおはらがっこうまえ,,,大原学校前
stops,stop_name,ja,大城田町,,,大城田町
stops,stop_name,en,Oshirodacho,,,大城田町
stops,stop_name,zh-cn,大城田町,,,大城田町
stops,stop_name,zh-tw,大城田町,,,大城田町
stops,stop_name,ko,오오시로다초,,,大城田町
stops,stop_name,ja-Hrkt,おおしろだちょう,,,大城田町
stops,stop_name,ja,大宮五条,,,大宮五条
stops,stop_name,en,Omiya Gojo,,,大宮五条
stops,stop_name,zh-cn,大宫五条,,,大宮五条
stops,stop_name,zh-tw,大宮五條,,,大宮五条
stops,stop_name,ko,오미야고조,,,大宮五条
stops,stop_name,ja-Hrkt,おおみやごじょう,,,大宮五条
stops,stop_name,ja,大布施,,,大布施
stops,stop_name,en,Ofuse,,,大布施
stops,stop_name,zh-cn,大布施,,,大布施
stops,stop_name,zh-tw,大佈施,,,大布施
stops,stop_name,ko,오후세,,,大布施
stops,stop_name,ja-Hrkt,おふせ,,,大布施
stops,stop_name,ja,大悲山口,,,大悲山口
stops,stop_name,en,Daihizanguchi,,,大悲山口
stops,stop_name,zh-cn,大悲山口,,,大悲山口
stops,stop_name,zh-tw,大悲山口,,,大悲山口
stops,stop_name,ko,다이히잔구치,,,大悲山口
stops,stop_name,ja-Hrkt,だいひざんぐち,,,大悲山口
stops,stop_name,ja,大覚寺,,,大覚寺
stops,stop_name,en,Daikakuji (Daikakuji Temple),,,大覚寺
stops,stop_name,zh-cn,大觉寺,,,大覚寺
stops,stop_name,zh-tw,大覺寺,,,大覚寺
stops,stop_name,ko,다이카쿠지,,,大覚寺
stops,stop_name,ja-Hrkt,だいかくじ,,,大覚寺
stops,stop_name,ja,大覚寺道,,,大覚寺道
stops,stop_name,en,Daikakuji-michi,,,大覚寺道
stops,stop_name,zh-cn,大觉寺道,,,大覚寺道
stops,stop_name,zh-tw,大覺寺道,,,大覚寺道
stops,stop_name,ko,다이카쿠지미치,,,大覚寺道
stops,stop_name,ja-Hrkt,だいかくじみち,,,大覚寺道
stops,stop_name,ja,大長瀬町,,,大長瀬町
stops,stop_name,en,Onagasecho,,,大長瀬町
stops,stop_name,zh-cn,大长濑町,,,大長瀬町
stops,stop_name,zh-tw,大長瀨町,,,大長瀬町
stops,stop_name,ko,오오나가세초,,,大長瀬町
stops,stop_name,ja-Hrkt,おおながせちょう,,,大長瀬町
stops,stop_name,ja,太秦北路町,,,太秦北路町
stops,stop_name,en,Uzumasa Kitarocho,,,太秦北路町
stops,stop_name,zh-cn,太秦北路町,,,太秦北路町
stops,stop_name,zh-tw,太秦北路町,,,太秦北路町
stops,stop_name,ko,우즈마사키타로초,,,太秦北路町
stops,stop_name,ja-Hrkt,うずまさきたろちょう,,,太秦北路町
stops,stop_name,ja,太秦天神川駅前,,,太秦天神川駅前
stops,stop_name,en,Uzumasa Tenjingawa Sta.,,,太秦天神川駅前
stops,stop_name,zh-cn,太秦天神川站前,,,太秦天神川駅前
stops,stop_name,zh-tw,太秦天神川站前,,,太秦天神川駅前
stops,stop_name,ko,우즈마사텐진가와에키마에,,,太秦天神川駅前
stops,stop_name,ja-Hrkt,うずまさてんじんがわえきまえ,,,太秦天神川駅前
stops,stop_name,ja,太秦広隆寺前,,,太秦広隆寺前
stops,stop_name,en,Uzumasa Koryuji-mae (Koryuji Temple),,,太秦広隆寺前
stops,stop_name,zh-cn,太秦广隆寺前,,,太秦広隆寺前
stops,stop_name,zh-tw,太秦廣隆寺前,,,太秦広隆寺前
stops,stop_name,ko,우즈마사코류지마에,,,太秦広隆寺前
stops,stop_name,ja-Hrkt,うずまさこうりゅうじまえ,,,太秦広隆寺前
stops,stop_name,ja,太秦映画村前,,,太秦映画村前
stops,stop_name,en,Uzumasa Eigamura-mae  (UZUMASA KYOTO VILLAGE),,,太秦映画村前
stops,stop_name,zh-cn,太秦电影村前,,,太秦映画村前
stops,stop_name,zh-tw,太秦電影村前,,,太秦映画村前
stops,stop_name,ko,우즈마사 에이가무라마에,,,太秦映画村前
stops,stop_name,ja-Hrkt,うずまさえいがむらまえ,,,太秦映画村前
stops,stop_name,ja,太秦東口,,,太秦東口
stops,stop_name,en,Uzumasa Higashiguchi,,,太秦東口
stops,stop_name,zh-cn,太秦东口,,,太秦東口
stops,stop_name,zh-tw,太秦東口,,,太秦東口
stops,stop_name,ko,우즈마사히가시구치,,,太秦東口
stops,stop_name,ja-Hrkt,うずまさひがしぐち,,,太秦東口
stops,stop_name,ja,太秦開日町,,,太秦開日町
stops,stop_name,en,Uzumasa Kainichicho,,,太秦開日町
stops,stop_name,zh-cn,太秦开日町,,,太秦開日町
stops,stop_name,zh-tw,太秦開日町,,,太秦開日町
stops,stop_name,ko,우즈마사카이니치초,,,太秦開日町
stops,stop_name,ja-Hrkt,うずまさかいにちちょう,,,太秦開日町
stops,stop_name,ja,太秦開町,,,太秦開町
stops,stop_name,en,Uzumasa Hirakicho,,,太秦開町
stops,stop_name,zh-cn,太秦开町,,,太秦開町
stops,stop_name,zh-tw,太秦開町,,,太秦開町
stops,stop_name,ko,우즈마사히라키초,,,太秦開町
stops,stop_name,ja-Hrkt,うずまさひらきちょう,,,太秦開町
stops,stop_name,ja,妙心寺前,,,妙心寺前
stops,stop_name,en,Myoshinji-mae (Myoshinji Temple),,,妙心寺前
stops,stop_name,zh-cn,妙心寺前,,,妙心寺前
stops,stop_name,zh-tw,妙心寺前,,,妙心寺前
stops,stop_name,ko,묘신지마에,,,妙心寺前
stops,stop_name,ja-Hrkt,みょうしんじまえ,,,妙心寺前
stops,stop_name,ja,安井西口,,,安井西口
stops,stop_name,en,Yasui Nishiguchi,,,安井西口
stops,stop_name,zh-cn,安井西口,,,安井西口
stops,stop_name,zh-tw,安井西口,,,安井西口
stops,stop_name,ko,야스이니시구치,,,安井西口
stops,stop_name,ja-Hrkt,やすいにしぐち,,,安井西口
stops,stop_name,ja,宝ヶ池,,,宝ヶ池
stops,stop_name,en,Takaragaike,,,宝ヶ池
stops,stop_name,zh-cn,宝池,,,宝ヶ池
stops,stop_name,zh-tw,寶池,,,宝ヶ池
stops,stop_name,ko,다카라가이케,,,宝ヶ池
stops,stop_name,ja-Hrkt,たからがいけ,,,宝ヶ池
stops,stop_name,ja,宝ヶ池公園前,,,宝ヶ池公園前
stops,stop_name,en,Takaragaike Koen-mae (Takaragaike Park),,,宝ヶ池公園前
stops,stop_name,zh-cn,宝池公园前,,,宝ヶ池公園前
stops,stop_name,zh-tw,寶池公園前,,,宝ヶ池公園前
stops,stop_name,ko,타카라가이케 코엔마에,,,宝ヶ池公園前
stops,stop_name,ja-Hrkt,たからがいけこうえんまえ,,,宝ヶ池公園前
stops,stop_name,ja,宝ヶ池公園北口,,,宝ヶ池公園北口
stops,stop_name,en,Takaragaike Koen Kitaguchi,,,宝ヶ池公園北口
stops,stop_name,zh-cn,宝池公园北口,,,宝ヶ池公園北口
stops,stop_name,zh-tw,寶池公園北口,,,宝ヶ池公園北口
stops,stop_name,ko,타카라가이케 코엔 키타구치,,,宝ヶ池公園北口
stops,stop_name,ja-Hrkt,たからがいけこうえんきたぐち,,,宝ヶ池公園北口
stops,stop_name,ja,宝ヶ池球技場前,,,宝ヶ池球技場前
stops,stop_name,en,Takaragaike Kyugijo-mae,,,宝ヶ池球技場前
stops,stop_name,zh-cn,宝池球场前,,,宝ヶ池球技場前
stops,stop_name,zh-tw,寶池球場前,,,宝ヶ池球技場前
stops,stop_name,ko,타카라가이케 큐기죠마에,,,宝ヶ池球技場前
stops,stop_name,ja-Hrkt,たからがいけきゅうぎじょうまえ,,,宝ヶ池球技場前
stops,stop_name,ja,宝ヶ池通,,,宝ヶ池通
stops,stop_name,en,Takaragaike-michi,,,宝ヶ池通
stops,stop_name,zh-cn,宝池通,,,宝ヶ池通
stops,stop_name,zh-tw,寶池通,,,宝ヶ池通
stops,stop_name,ko,타카라가이케미치,,,宝ヶ池通
stops,stop_name,ja-Hrkt,たからがいけみち,,,宝ヶ池通
stops,stop_name,ja,宮の田,,,宮の田
stops,stop_name,en,Miyanota,,,宮の田
stops,stop_name,zh-cn,宫田,,,宮の田
stops,stop_name,zh-tw,宮田,,,宮の田
stops,stop_name,ko,미야노타,,,宮の田
stops,stop_name,ja-Hrkt,みやのた,,,宮の田
stops,stop_name,ja,小出石,,,小出石
stops,stop_name,en,Kodeishi,,,小出石
stops,stop_name,zh-cn,小出石,,,小出石
stops,stop_name,zh-tw,小出石,,,小出石
stops,stop_name,ko,코데이시,,,小出石
stops,stop_name,ja-Hrkt,こでいし,,,小出石
stops,stop_name,ja,小渕町,,,小渕町
stops,stop_name,en,Kobuchicho,,,小渕町
stops,stop_name,zh-cn,小渊町,,,小渕町
stops,stop_name,zh-tw,小淵町,,,小渕町
stops,stop_name,ko,코부치초,,,小渕町
stops,stop_name,ja-Hrkt,こぶちちょう,,,小渕町
stops,stop_name,ja,小町寺,,,小町寺
stops,stop_name,en,Komachidera,,,小町寺
stops,stop_name,zh-cn,小町寺,,,小町寺
