table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja,"四条中学前",063200,,
stops,stop_name,ja-Hrkt,"しじょうちゅうがくまえ",063200,,
stops,stop_name,en,"Shijo Chugaku-mae",063200,,
stops,stop_name,zh-Hans,"四条中学前",063200,,
stops,stop_name,zh-Hant,"四条中學前",063200,,
stops,stop_name,ko,"시조추가쿠마에",063200,,
stops,stop_name,ja,"西院巽町",064100,,
stops,stop_name,ja-Hrkt,"さいいんたつみちょう",064100,,
stops,stop_name,en,"Saiin Tatsumicho",064100,,
stops,stop_name,zh-Hans,"西院巽町",064100,,
stops,stop_name,zh-Hant,"西院巽町",064100,,
stops,stop_name,ko,"사이인타쓰미초",064100,,
stops,stop_name,ja,"西院巽町",064200,,
stops,stop_name,ja-Hrkt,"さいいんたつみちょう",064200,,
stops,stop_name,en,"Saiin Tatsumicho",064200,,
stops,stop_name,zh-Hans,"西院巽町",064200,,
stops,stop_name,zh-Hant,"西院巽町",064200,,
stops,stop_name,ko,"사이인타쓰미초",064200,,
stops,stop_name,ja,"西大路四条（阪急・嵐電西院駅）",065100,,
stops,stop_name,ja-Hrkt,"にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）",065100,,
stops,stop_name,en,"Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station)",065100,,
stops,stop_name,zh-Hans,"西大路四条（阪急･岚电西院站）",065100,,
stops,stop_name,zh-Hant,"西大路四条（阪急･嵐電西院車站）",065100,,
stops,stop_name,ko,"니시오지시조（한큐 사이인역,란덴 사이역）",065100,,
stops,stop_name,ja,"西大路四条（阪急・嵐電西院駅）",065210,,
stops,stop_name,ja-Hrkt,"にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）",065210,,
stops,stop_name,en,"Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station)",065210,,
stops,stop_name,zh-Hans,"西大路四条（阪急･岚电西院站）",065210,,
stops,stop_name,zh-Hant,"西大路四条（阪急･嵐電西院車站）",065210,,
stops,stop_name,ko,"니시오지시조（한큐 사이인역,란덴 사이역）",065210,,
stops,stop_name,ja,"西大路四条（阪急・嵐電西院駅）",065220,,
stops,stop_name,ja-Hrkt,"にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）",065220,,
stops,stop_name,en,"Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station)",065220,,
stops,stop_name,zh-Hans,"西大路四条（阪急･岚电西院站）",065220,,
stops,stop_name,zh-Hant,"西大路四条（阪急･嵐電西院車站）",065220,,
stops,stop_name,ko,"니시오지시조（한큐 사이인역,란덴 사이역）",065220,,
stops,stop_name,ja,"西大路四条（阪急・嵐電西院駅）",065300,,
stops,stop_name,ja-Hrkt,"にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）",065300,,
stops,stop_name,en,"Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station)",065300,,
stops,stop_name,zh-Hans,"西大路四条（阪急･岚电西院站）",065300,,
stops,stop_name,zh-Hant,"西大路四条（阪急･嵐電西院車站）",065300,,
stops,stop_name,ko,"니시오지시조（한큐 사이인역,란덴 사이역）",065300,,
stops,stop_name,ja,"西大路四条（阪急・嵐電西院駅）",065410,,
stops,stop_name,ja-Hrkt,"にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）",065410,,
stops,stop_name,en,"Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station)",065410,,
stops,stop_name,zh-Hans,"西大路四条（阪急･岚电西院站）",065410,,
stops,stop_name,zh-Hant,"西大路四条（阪急･嵐電西院車站）",065410,,
stops,stop_name,ko,"니시오지시조（한큐 사이인역,란덴 사이역）",065410,,
stops,stop_name,ja,"西大路四条（阪急・嵐電西院駅）",065420,,
stops,stop_name,ja-Hrkt,"にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）",065420,,
stops,stop_name,en,"Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station)",065420,,
stops,stop_name,zh-Hans,"西大路四条（阪急･岚电西院站）",065420,,
stops,stop_name,zh-Hant,"西大路四条（阪急･嵐電西院車站）",065420,,
stops,stop_name,ko,"니시오지시조（한큐 사이인역,란덴 사이역）",065420,,
stops,stop_name,ja,"四条御前通",066100,,
stops,stop_name,ja-Hrkt,"しじょうおんまえどおり",066100,,
stops,stop_name,en,"Shijo Onmaedori",066100,,
stops,stop_name,zh-Hans,"四条御前通",066100,,
stops,stop_name,zh-Hant,"四条御前通",066100,,
stops,stop_name,ko,"시조온마에도오리",066100,,
stops,stop_name,ja,"四条御前通",066200,,
stops,stop_name,ja-Hrkt,"しじょうおんまえどおり",066200,,
stops,stop_name,en,"Shijo Onmaedori",066200,,
stops,stop_name,zh-Hans,"四条御前通",066200,,
stops,stop_name,zh-Hant,"四条御前通",066200,,
stops,stop_name,ko,"시조온마에도오리",066200,,
stops,stop_name,ja,"四条中新道",067100,,
stops,stop_name,ja-Hrkt,"しじょうなかしんみち",067100,,
stops,stop_name,en,"Shijo Nakashinmichi",067100,,
stops,stop_name,zh-Hans,"四条中新道",067100,,
stops,stop_name,zh-Hant,"四条中新道",067100,,
stops,stop_name,ko,"시조나카신미치",067100,,
stops,stop_name,ja,"四条中新道",067200,,
stops,stop_name,ja-Hrkt,"しじょうなかしんみち",067200,,
stops,stop_name,en,"Shijo Nakashinmichi",067200,,
stops,stop_name,zh-Hans,"四条中新道",067200,,
stops,stop_name,zh-Hant,"四条中新道",067200,,
stops,stop_name,ko,"시조나카신미치",067200,,
stops,stop_name,ja,"壬生寺道",068100,,
stops,stop_name,ja-Hrkt,"みぶでらみち",068100,,
stops,stop_name,en,"Mibudera-michi (Mibu-dera Temple)",068100,,
stops,stop_name,zh-Hans,"壬生寺道",068100,,
stops,stop_name,zh-Hant,"壬生寺道",068100,,
stops,stop_name,ko,"미부데라미치",068100,,
stops,stop_name,ja,"壬生寺道",068200,,
stops,stop_name,ja-Hrkt,"みぶでらみち",068200,,
stops,stop_name,en,"Mibudera-michi (Mibu-dera Temple)",068200,,
stops,stop_name,zh-Hans,"壬生寺道",068200,,
stops,stop_name,zh-Hant,"壬生寺道",068200,,
stops,stop_name,ko,"미부데라미치",068200,,
stops,stop_name,ja,"四条大宮",069110,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069110,,
stops,stop_name,en,"Shijo Omiya",069110,,
stops,stop_name,zh-Hans,"四条大宫",069110,,
stops,stop_name,zh-Hant,"四条大宮",069110,,
stops,stop_name,ko,"시조오미야",069110,,
stops,stop_name,ja,"四条大宮",069120,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069120,,
stops,stop_name,en,"Shijo Omiya",069120,,
stops,stop_name,zh-Hans,"四条大宫",069120,,
stops,stop_name,zh-Hant,"四条大宮",069120,,
stops,stop_name,ko,"시조오미야",069120,,
stops,stop_name,ja,"四条大宮",069210,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069210,,
stops,stop_name,en,"Shijo Omiya",069210,,
stops,stop_name,zh-Hans,"四条大宫",069210,,
stops,stop_name,zh-Hant,"四条大宮",069210,,
stops,stop_name,ko,"시조오미야",069210,,
stops,stop_name,ja,"四条大宮",069220,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069220,,
stops,stop_name,en,"Shijo Omiya",069220,,
stops,stop_name,zh-Hans,"四条大宫",069220,,
stops,stop_name,zh-Hant,"四条大宮",069220,,
stops,stop_name,ko,"시조오미야",069220,,
stops,stop_name,ja,"四条大宮",069310,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069310,,
stops,stop_name,en,"Shijo Omiya",069310,,
stops,stop_name,zh-Hans,"四条大宫",069310,,
stops,stop_name,zh-Hant,"四条大宮",069310,,
stops,stop_name,ko,"시조오미야",069310,,
stops,stop_name,ja,"四条大宮",069320,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069320,,
stops,stop_name,en,"Shijo Omiya",069320,,
stops,stop_name,zh-Hans,"四条大宫",069320,,
stops,stop_name,zh-Hant,"四条大宮",069320,,
stops,stop_name,ko,"시조오미야",069320,,
stops,stop_name,ja,"四条大宮",069410,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069410,,
stops,stop_name,en,"Shijo Omiya",069410,,
stops,stop_name,zh-Hans,"四条大宫",069410,,
stops,stop_name,zh-Hant,"四条大宮",069410,,
stops,stop_name,ko,"시조오미야",069410,,
stops,stop_name,ja,"四条大宮",069420,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069420,,
stops,stop_name,en,"Shijo Omiya",069420,,
stops,stop_name,zh-Hans,"四条大宫",069420,,
stops,stop_name,zh-Hant,"四条大宮",069420,,
stops,stop_name,ko,"시조오미야",069420,,
stops,stop_name,ja,"四条大宮",069430,,
stops,stop_name,ja-Hrkt,"しじょうおおみや",069430,,
stops,stop_name,en,"Shijo Omiya",069430,,
stops,stop_name,zh-Hans,"四条大宫",069430,,
stops,stop_name,zh-Hant,"四条大宮",069430,,
stops,stop_name,ko,"시조오미야",069430,,
stops,stop_name,ja,"四条堀川",070100,,
stops,stop_name,ja-Hrkt,"しじょうほりかわ",070100,,
stops,stop_name,en,"Shijo Horikawa",070100,,
stops,stop_name,zh-Hans,"四条堀川",070100,,
stops,stop_name,zh-Hant,"四条堀川",070100,,
stops,stop_name,ko,"시조호리카와",070100,,
stops,stop_name,ja,"四条堀川",070200,,
stops,stop_name,ja-Hrkt,"しじょうほりかわ",070200,,
stops,stop_name,en,"Shijo Horikawa",070200,,
stops,stop_name,zh-Hans,"四条堀川",070200,,
stops,stop_name,zh-Hant,"四条堀川",070200,,
stops,stop_name,ko,"시조호리카와",070200,,
stops,stop_name,ja,"四条堀川",070300,,
stops,stop_name,ja-Hrkt,"しじょうほりかわ",070300,,
stops,stop_name,en,"Shijo Horikawa",070300,,
stops,stop_name,zh-Hans,"四条堀川",070300,,
stops,stop_name,zh-Hant,"四条堀川",070300,,
stops,stop_name,ko,"시조호리카와",070300,,
stops,stop_name,ja,"四条堀川",070410,,
stops,stop_name,ja-Hrkt,"しじょうほりかわ",070410,,
stops,stop_name,en,"Shijo Horikawa",070410,,
stops,stop_name,zh-Hans,"四条堀川",070410,,
stops,stop_name,zh-Hant,"四条堀川",070410,,
stops,stop_name,ko,"시조호리카와",070410,,
stops,stop_name,ja,"四条堀川",070420,,
stops,stop_name,ja-Hrkt,"しじょうほりかわ",070420,,
stops,stop_name,en,"Shijo Horikawa",070420,,
stops,stop_name,zh-Hans,"四条堀川",070420,,
stops,stop_name,zh-Hant,"四条堀川",070420,,
stops,stop_name,ko,"시조호리카와",070420,,
stops,stop_name,ja,"四条西洞院",071100,,
stops,stop_name,ja-Hrkt,"しじょうにしのとういん",071100,,
stops,stop_name,en,"Shijo Nishinotoin",071100,,
stops,stop_name,zh-Hans,"四条西洞院",071100,,
stops,stop_name,zh-Hant,"四条西洞院",071100,,
stops,stop_name,ko,"시조니시노토인",071100,,
stops,stop_name,ja,"四条西洞院",071200,,
stops,stop_name,ja-Hrkt,"しじょうにしのとういん",071200,,
stops,stop_name,en,"Shijo Nishinotoin",071200,,
stops,stop_name,zh-Hans,"四条西洞院",071200,,
stops,stop_name,zh-Hant,"四条西洞院",071200,,
stops,stop_name,ko,"시조니시노토인",071200,,
stops,stop_name,ja,"四条西洞院",071400,,
stops,stop_name,ja-Hrkt,"しじょうにしのとういん",071400,,
stops,stop_name,en,"Shijo Nishinotoin",071400,,
stops,stop_name,zh-Hans,"四条西洞院",071400,,
stops,stop_name,zh-Hant,"四条西洞院",071400,,
stops,stop_name,ko,"시조니시노토인",071400,,
stops,stop_name,ja,"四条高倉",072100,,
stops,stop_name,ja-Hrkt,"しじょうたかくら",072100,,
stops,stop_name,en,"Shijo Takakura",072100,,
stops,stop_name,zh-Hans,"四条高仓",072100,,
stops,stop_name,zh-Hant,"四条高倉",072100,,
stops,stop_name,ko,"시조타카쿠라",072100,,
stops,stop_name,ja,"四条高倉",072200,,
stops,stop_name,ja-Hrkt,"しじょうたかくら",072200,,
stops,stop_name,en,"Shijo Takakura",072200,,
stops,stop_name,zh-Hans,"四条高仓",072200,,
stops,stop_name,zh-Hant,"四条高倉",072200,,
stops,stop_name,ko,"시조타카쿠라",072200,,
stops,stop_name,ja,"四条河原町",073100,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073100,,
stops,stop_name,en,"Shijo Kawaramachi",073100,,
stops,stop_name,zh-Hans,"四条河原町",073100,,
stops,stop_name,zh-Hant,"四条河原町",073100,,
stops,stop_name,ko,"시조카와라마치",073100,,
stops,stop_name,ja,"四条河原町",073200,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073200,,
stops,stop_name,en,"Shijo Kawaramachi",073200,,
stops,stop_name,zh-Hans,"四条河原町",073200,,
stops,stop_name,zh-Hant,"四条河原町",073200,,
stops,stop_name,ko,"시조카와라마치",073200,,
stops,stop_name,ja,"四条河原町",073300,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073300,,
stops,stop_name,en,"Shijo Kawaramachi",073300,,
stops,stop_name,zh-Hans,"四条河原町",073300,,
stops,stop_name,zh-Hant,"四条河原町",073300,,
stops,stop_name,ko,"시조카와라마치",073300,,
stops,stop_name,ja,"四条河原町",073310,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073310,,
stops,stop_name,en,"Shijo Kawaramachi",073310,,
stops,stop_name,zh-Hans,"四条河原町",073310,,
stops,stop_name,zh-Hant,"四条河原町",073310,,
stops,stop_name,ko,"시조카와라마치",073310,,
stops,stop_name,ja,"四条河原町",073320,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073320,,
stops,stop_name,en,"Shijo Kawaramachi",073320,,
stops,stop_name,zh-Hans,"四条河原町",073320,,
stops,stop_name,zh-Hant,"四条河原町",073320,,
stops,stop_name,ko,"시조카와라마치",073320,,
stops,stop_name,ja,"四条河原町",073410,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073410,,
stops,stop_name,en,"Shijo Kawaramachi",073410,,
stops,stop_name,zh-Hans,"四条河原町",073410,,
stops,stop_name,zh-Hant,"四条河原町",073410,,
stops,stop_name,ko,"시조카와라마치",073410,,
stops,stop_name,ja,"四条河原町",073420,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073420,,
stops,stop_name,en,"Shijo Kawaramachi",073420,,
stops,stop_name,zh-Hans,"四条河原町",073420,,
stops,stop_name,zh-Hant,"四条河原町",073420,,
stops,stop_name,ko,"시조카와라마치",073420,,
stops,stop_name,ja,"四条河原町",073430,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073430,,
stops,stop_name,en,"Shijo Kawaramachi",073430,,
stops,stop_name,zh-Hans,"四条河原町",073430,,
stops,stop_name,zh-Hant,"四条河原町",073430,,
stops,stop_name,ko,"시조카와라마치",073430,,
stops,stop_name,ja,"四条河原町",073440,,
stops,stop_name,ja-Hrkt,"しじょうかわらまち",073440,,
stops,stop_name,en,"Shijo Kawaramachi",073440,,
stops,stop_name,zh-Hans,"四条河原町",073440,,
stops,stop_name,zh-Hant,"四条河原町",073440,,
stops,stop_name,ko,"시조카와라마치",073440,,
stops,stop_name,ja,"百万遍",075100,,
stops,stop_name,ja-Hrkt,"ひゃくまんべん",075100,,
stops,stop_name,en,"Hyakumanben",075100,,
stops,stop_name,zh-Hans,"百万遍",075100,,
stops,stop_name,zh-Hant,"百萬遍",075100,,
stops,stop_name,ko,"햐쿠만벤",075100,,
stops,stop_name,ja,"百万遍",075200,,
stops,stop_name,ja-Hrkt,"ひゃくまんべん",075200,,
stops,stop_name,en,"Hyakumanben",075200,,
stops,stop_name,zh-Hans,"百万遍",075200,,
stops,stop_name,zh-Hant,"百萬遍",075200,,
stops,stop_name,ko,"햐쿠만벤",075200,,
stops,stop_name,ja,"百万遍",075300,,
stops,stop_name,ja-Hrkt,"ひゃくまんべん",075300,,
stops,stop_name,en,"Hyakumanben",075300,,
stops,stop_name,zh-Hans,"百万遍",075300,,
stops,stop_name,zh-Hant,"百萬遍",075300,,
stops,stop_name,ko,"햐쿠만벤",075300,,
stops,stop_name,ja,"百万遍",075400,,
stops,stop_name,ja-Hrkt,"ひゃくまんべん",075400,,
stops,stop_name,en,"Hyakumanben",075400,,
stops,stop_name,zh-Hans,"百万遍",075400,,
stops,stop_name,zh-Hant,"百萬遍",075400,,
stops,stop_name,ko,"햐쿠만벤",075400,,
stops,stop_name,ja,"田中樋ノ口町",077100,,
stops,stop_name,ja-Hrkt,"たなかひのくちちょう",077100,,
stops,stop_name,en,"Tanaka Hinokuchicho",077100,,
stops,stop_name,zh-Hans,"田中樋之口町",077100,,
stops,stop_name,zh-Hant,"田中樋之口町",077100,,
stops,stop_name,ko,"다나카히노쿠치초",077100,,
stops,stop_name,ja,"田中樋ノ口町",077200,,
stops,stop_name,ja-Hrkt,"たなかひのくちちょう",077200,,
stops,stop_name,en,"Tanaka Hinokuchicho",077200,,
stops,stop_name,zh-Hans,"田中樋之口町",077200,,
stops,stop_name,zh-Hant,"田中樋之口町",077200,,
stops,stop_name,ko,"다나카히노쿠치초",077200,,
stops,stop_name,ja,"北白川小倉町",078100,,
stops,stop_name,ja-Hrkt,"きたしらかわおぐらちょう",078100,,
stops,stop_name,en,"Kitashirakawa Oguracho",078100,,
stops,stop_name,zh-Hans,"北白川小仓町",078100,,
stops,stop_name,zh-Hant,"北白川小倉町",078100,,
stops,stop_name,ko,"기타시라카와오구라초",078100,,
stops,stop_name,ja,"北白川小倉町",078200,,
stops,stop_name,ja-Hrkt,"きたしらかわおぐらちょう",078200,,
stops,stop_name,en,"Kitashirakawa Oguracho",078200,,
stops,stop_name,zh-Hans,"北白川小仓町",078200,,
stops,stop_name,zh-Hant,"北白川小倉町",078200,,
stops,stop_name,ko,"기타시라카와오구라초",078200,,
stops,stop_name,ja,"北白川別当町",079100,,
stops,stop_name,ja-Hrkt,"きたしらかわべっとうちょう",079100,,
stops,stop_name,en,"Kitashirakawa Bettocho",079100,,
stops,stop_name,zh-Hans,"北白川别当町",079100,,
stops,stop_name,zh-Hant,"北白川別當町",079100,,
stops,stop_name,ko,"기타시라카와벳토초",079100,,
stops,stop_name,ja,"北白川別当町",079200,,
stops,stop_name,ja-Hrkt,"きたしらかわべっとうちょう",079200,,
stops,stop_name,en,"Kitashirakawa Bettocho",079200,,
stops,stop_name,zh-Hans,"北白川别当町",079200,,
stops,stop_name,zh-Hant,"北白川別當町",079200,,
stops,stop_name,ko,"기타시라카와벳토초",079200,,
stops,stop_name,ja,"北白川別当町",079300,,
stops,stop_name,ja-Hrkt,"きたしらかわべっとうちょう",079300,,
stops,stop_name,en,"Kitashirakawa Bettocho",079300,,
stops,stop_name,zh-Hans,"北白川别当町",079300,,
stops,stop_name,zh-Hant,"北白川別當町",079300,,
stops,stop_name,ko,"기타시라카와벳토초",079300,,
stops,stop_name,ja,"北白川別当町",079400,,
stops,stop_name,ja-Hrkt,"きたしらかわべっとうちょう",079400,,
